#{"t_start": 1761279856.0332873, "env_id": "None"}
r,l,t,result,match_ratio,page
415.44,56.0,3035.704338,partial,0.9333333333333332,done
386.06,44.0,3040.932084,partial,0.8666666666666667,done
379.34,66.0,3047.504835,partial,0.8666666666666667,done
395.44,56.0,3054.013417,partial,0.8666666666666667,done
377.57,43.0,3058.718719,partial,0.8666666666666667,done
407.45,55.0,3064.258106,partial,0.9333333333333332,done
404.01,49.0,3070.024848,partial,0.9333333333333332,done
380.88,62.0,3076.7083700000003,partial,0.8666666666666667,done
30.69,31.0,3080.111924,incomplete,0.0,index.html
408.9,60.0,3087.886572,partial,0.9333333333333332,done
407.02,48.0,3093.761154,partial,0.8666666666666667,done
39.32,68.0,3099.386851,incomplete,0.0,questions.html
376.99,51.0,3105.019328,partial,0.8,done
388.54,46.0,3110.5568510000003,partial,0.8,done
394.08,42.0,3115.683016,partial,0.8,done
388.97,53.0,3121.522089,partial,0.8,done
30.69,31.0,3124.710794,incomplete,0.0,index.html
385.09,41.0,3129.561689,partial,0.8666666666666667,done
26.69,31.0,3133.04324,incomplete,0.0,index.html
66.69,31.0,3136.265726,incomplete,0.0,experience.html
407.37,63.0,3142.212639,partial,0.9333333333333332,done
388.18,32.0,3146.717816,partial,0.8666666666666667,done
70.69,31.0,3150.343713,incomplete,0.0,experience.html
410.85,65.0,3158.217045,partial,0.9333333333333332,done
398.94,56.0,3164.74384,partial,0.9333333333333332,done
387.18,32.0,3168.8018460000003,partial,0.8,done
58.35,65.0,3173.684652,incomplete,0.0,questions.html
396.39,61.0,3179.439012,partial,0.9333333333333332,done
424.86,64.0,3187.422865,partial,0.9333333333333332,done
401.53,47.0,3193.388681,partial,0.8666666666666667,done
43.27,73.0,3199.092793,incomplete,0.0,questions.html
30.69,31.0,3202.177832,incomplete,0.0,index.html
407.28,72.0,3209.659836,partial,0.9333333333333332,done
385.53,47.0,3214.993937,partial,0.8666666666666667,done
30.69,31.0,3218.264571,incomplete,0.0,index.html
388.49,51.0,3223.856792,partial,0.8666666666666667,done
421.92,58.0,3231.650388,partial,0.9333333333333332,done
379.55,45.0,3236.827126,partial,0.8666666666666667,done
399.96,54.0,3243.617055,partial,0.9333333333333332,done
384.99,51.0,3250.139777,partial,0.8666666666666667,done
396.13,37.0,3254.948433,partial,0.8,done
385.64,36.0,3259.337938,partial,0.8666666666666667,done
30.69,31.0,3262.540234,incomplete,0.0,index.html
407.96,54.0,3269.143849,partial,0.9333333333333332,done
429.49,51.0,3275.509168,partial,0.9333333333333332,done
410.54,46.0,3280.89529,partial,0.9333333333333332,done
405.54,46.0,3285.832504,partial,0.9333333333333332,done
385.46,54.0,3291.952572,partial,0.8666666666666667,done
387.55,45.0,3297.879069,partial,0.8666666666666667,done
389.19,31.0,3302.308331,partial,0.8,done
416.49,51.0,3308.175985,partial,0.9333333333333332,done
28.69,31.0,3311.307062,incomplete,0.0,index.html
50.9,60.0,3316.279958,incomplete,0.0,questions.html
394.05,45.0,3322.132665,partial,0.8666666666666667,done
386.97,53.0,3329.279284,partial,0.8666666666666667,done
375.98,52.0,3334.070585,partial,0.8666666666666667,done
392.52,48.0,3339.543001,partial,0.8,done
415.64,36.0,3344.643322,partial,0.9333333333333332,done
247.55,45.0,3350.279578,partial,0.7333333333333333,done
236.64,36.0,3354.483353,partial,0.7333333333333333,done
387.04,46.0,3359.485712,partial,0.8,done
418.38,62.0,3366.0921319999998,partial,0.9333333333333332,done
402.93,57.0,3372.747942,partial,0.8,done
392.97,53.0,3379.03334,partial,0.8,done
395.41,59.0,3387.063953,partial,0.8,done
389.61,39.0,3392.136215,partial,0.8666666666666667,done
389.57,43.0,3397.5320540000002,partial,0.8,done
391.03,47.0,3405.369193,partial,0.8666666666666667,done
392.74,76.0,3413.666114,partial,0.9333333333333332,done
416.98,52.0,3420.092762,partial,0.9333333333333332,done
70.69,31.0,3423.39109,incomplete,0.0,experience.html
389.53,47.0,3428.7654110000003,partial,0.8,done
30.69,31.0,3432.180491,incomplete,0.0,index.html
28.69,31.0,3435.2396120000003,incomplete,0.0,index.html
406.51,49.0,3441.364778,partial,0.8666666666666667,done
405.55,45.0,3446.609827,partial,0.9333333333333332,done
403.48,52.0,3452.437436,partial,0.9333333333333332,done
408.45,55.0,3458.5754,partial,0.9333333333333332,done
409.53,47.0,3464.735598,partial,0.9333333333333332,done
421.95,55.0,3471.1455809999998,partial,0.9333333333333332,done
403.49,51.0,3476.568007,partial,0.9333333333333332,done
394.98,52.0,3482.590281,partial,0.9333333333333332,done
404.39,61.0,3489.476086,partial,0.8666666666666667,done
388.53,47.0,3494.861617,partial,0.8666666666666667,done
389.55,45.0,3500.414772,partial,0.8,done
386.1,40.0,3505.001122,partial,0.8666666666666667,done
406.41,59.0,3511.106288,partial,0.9333333333333332,done
390.6,40.0,3517.042059,partial,0.8666666666666667,done
398.76,74.0,3525.929681,partial,0.9333333333333332,done
406.54,46.0,3530.824423,partial,0.9333333333333332,done
391.05,45.0,3536.059805,partial,0.8666666666666667,done
412.61,39.0,3540.889009,partial,0.9333333333333332,done
393.04,46.0,3547.084644,partial,0.8666666666666667,done
30.69,31.0,3550.4070460000003,incomplete,0.0,index.html
386.37,63.0,3556.117035,partial,0.8666666666666667,done
394.44,56.0,3562.478429,partial,0.8666666666666667,done
384.03,47.0,3568.201297,partial,0.8666666666666667,done
418.92,58.0,3575.17852,partial,0.9333333333333332,done
416.11,39.0,3581.589385,partial,0.9333333333333332,done
388.48,52.0,3587.704026,partial,0.8,done
429.04,46.0,3593.199339,partial,0.9333333333333332,done
401.58,42.0,3598.204952,partial,0.9333333333333332,done
391.31,69.0,3606.122242,partial,0.9333333333333332,done
402.02,48.0,3612.852173,partial,0.9333333333333332,done
389.42,58.0,3619.953957,partial,0.8666666666666667,done
389.65,35.0,3624.306676,partial,0.8666666666666667,done
246.1,40.0,3629.485019,partial,0.7333333333333333,done
398.54,46.0,3635.6155360000002,partial,0.8666666666666667,done
399.47,53.0,3642.265131,partial,0.8,done
391.02,48.0,3647.744299,partial,0.8666666666666667,done
132.69,31.0,3651.642085,partial,0.6666666666666666,done
383.94,56.0,3659.734087,partial,0.8,done
416.17,33.0,3664.932699,partial,0.9333333333333332,done
258.49,51.0,3671.298651,partial,0.7333333333333333,done
374.74,76.0,3680.7006140000003,partial,0.9333333333333332,done
410.79,71.0,3687.058163,partial,0.9333333333333332,done
406.42,58.0,3693.614947,partial,0.9333333333333332,done
377.88,62.0,3699.744023,partial,0.8,done
397.9,60.0,3706.449229,partial,0.8666666666666667,done
404.99,51.0,3712.461557,partial,0.8,done
399.07,43.0,3718.578069,partial,0.8,done
387.52,48.0,3723.5569,partial,0.8666666666666667,done
26.69,31.0,3726.761217,incomplete,0.0,index.html
404.47,53.0,3733.481846,partial,0.9333333333333332,done
390.79,71.0,3740.166238,partial,0.8666666666666667,done
408.36,64.0,3747.3634700000002,partial,0.9333333333333332,done
387.85,65.0,3754.228097,partial,0.8666666666666667,done
414.85,65.0,3762.727502,partial,0.9333333333333332,done
398.53,47.0,3768.4610620000003,partial,0.8666666666666667,done
398.55,45.0,3774.2300800000003,partial,0.8666666666666667,done
380.79,71.0,3780.754947,partial,0.9333333333333332,done
397.52,48.0,3787.085859,partial,0.8666666666666667,done
400.55,45.0,3793.054953,partial,0.8666666666666667,done
247.58,42.0,3798.467979,partial,0.7333333333333333,done
392.48,52.0,3803.994597,partial,0.8,done
403.53,47.0,3810.382866,partial,0.8,done
51.09,91.0,3818.074984,incomplete,0.0,questions.html
394.13,37.0,3823.2109179999998,partial,0.8,done
388.14,36.0,3828.1086649999997,partial,0.8666666666666667,done
406.87,63.0,3834.678037,partial,0.9333333333333332,done
392.06,44.0,3839.882684,partial,0.8666666666666667,done
372.07,43.0,3845.414612,partial,0.8666666666666667,done
404.03,47.0,3852.15047,partial,0.9333333333333332,done
396.67,33.0,3856.979405,partial,0.8,done
415.02,48.0,3862.800804,partial,0.9333333333333332,done
385.88,62.0,3868.622162,partial,0.8666666666666667,done
380.62,38.0,3873.44103,partial,0.8666666666666667,done
419.54,46.0,3879.749973,partial,0.9333333333333332,done
397.06,44.0,3886.055192,partial,0.9333333333333332,done
389.59,41.0,3890.780519,partial,0.8666666666666667,done
239.71,29.0,3894.7785830000003,partial,0.7333333333333333,done
402.7,30.0,3899.304807,partial,0.9333333333333332,done
392.37,63.0,3906.597941,partial,0.8666666666666667,done
396.51,49.0,3912.512998,partial,0.8666666666666667,done
428.0,50.0,3919.496853,partial,0.9333333333333332,done
381.02,48.0,3924.242248,partial,0.8,done
427.94,56.0,3930.903759,partial,0.9333333333333332,done
414.06,44.0,3937.0644039999997,partial,0.9333333333333332,done
380.87,63.0,3945.4436960000003,partial,0.9333333333333332,done
391.64,86.0,3953.4076050000003,partial,0.9333333333333332,done
386.13,37.0,3957.88439,partial,0.8666666666666667,done
406.47,53.0,3963.948869,partial,0.9333333333333332,done
378.94,56.0,3969.821883,partial,0.8666666666666667,done
400.61,39.0,3975.471598,partial,0.8,done
37.32,68.0,3980.7042890000002,incomplete,0.0,questions.html
400.65,35.0,3985.656593,partial,0.8666666666666667,done
233.16,34.0,3990.232728,partial,0.7333333333333333,done
417.57,43.0,3997.044532,partial,0.9333333333333332,done
413.56,44.0,4002.902768,partial,0.9333333333333332,done
378.12,38.0,4007.783656,partial,0.8,done
399.08,42.0,4013.279407,partial,0.8,done
397.87,63.0,4019.697594,partial,0.9333333333333332,done
392.65,35.0,4025.033055,partial,0.8,done
404.94,56.0,4032.151625,partial,0.9333333333333332,done
401.05,45.0,4038.188184,partial,0.8,done
379.15,35.0,4042.8995059999997,partial,0.8666666666666667,done
30.69,31.0,4046.012425,incomplete,0.0,index.html
416.53,47.0,4051.7816700000003,partial,0.9333333333333332,done
252.0,50.0,4058.418684,partial,0.7333333333333333,done
428.44,56.0,4065.4258200000004,partial,0.9333333333333332,done
411.57,43.0,4071.232712,partial,0.9333333333333332,done
420.6,40.0,4076.2818500000003,partial,0.9333333333333332,done
24.69,31.0,4079.282402,incomplete,0.0,index.html
382.56,44.0,4084.60718,partial,0.8666666666666667,done
396.6,40.0,4089.978091,partial,0.8666666666666667,done
378.15,35.0,4093.872296,partial,0.8,done
397.06,44.0,4099.64422,partial,0.9333333333333332,done
237.87,63.0,4106.463853,partial,0.7333333333333333,done
376.98,52.0,4114.113436,partial,0.8666666666666667,done
420.84,66.0,4122.320082,partial,0.9333333333333332,done
386.86,64.0,4129.217083,partial,0.8666666666666667,done
401.98,52.0,4135.9286250000005,partial,0.8,done
375.5,50.0,4143.583341,partial,0.9333333333333332,done
406.91,59.0,4151.794924,partial,0.9333333333333332,done
128.97,53.0,4157.41237,partial,0.6666666666666666,done
390.79,71.0,4164.816847,partial,0.8,done
395.65,35.0,4170.077456,partial,0.8666666666666667,done
384.42,58.0,4176.079359,partial,0.8,done
394.22,28.0,4181.2245060000005,partial,0.8,done
382.98,52.0,4187.549261,partial,0.8,done
388.38,62.0,4194.241575,partial,0.8666666666666667,done
424.05,45.0,4200.476823,partial,0.9333333333333332,done
371.52,48.0,4206.4538059999995,partial,0.8,done
390.19,31.0,4211.434678,partial,0.8666666666666667,done
397.13,37.0,4217.2341240000005,partial,0.8666666666666667,done
392.2,30.0,4221.70357,partial,0.8666666666666667,done
369.56,44.0,4227.50897,partial,0.8666666666666667,done
382.92,58.0,4234.45236,partial,0.8666666666666667,done
391.51,49.0,4241.76228,partial,0.8666666666666667,done
398.64,36.0,4247.0618429999995,partial,0.8,done
403.38,62.0,4253.454124,partial,0.9333333333333332,done
235.21,29.0,4257.924887,partial,0.7333333333333333,done
372.35,65.0,4264.889661,partial,0.8666666666666667,done
384.18,32.0,4270.257422000001,partial,0.8666666666666667,done
393.28,72.0,4277.525678,partial,0.8666666666666667,done
412.53,47.0,4283.18456,partial,0.9333333333333332,done
397.08,42.0,4288.7425920000005,partial,0.9333333333333332,done
417.87,63.0,4295.835945,partial,0.9333333333333332,done
388.1,40.0,4302.059145,partial,0.8666666666666667,done
384.95,55.0,4310.359655,partial,0.9333333333333332,done
397.05,45.0,4315.944869,partial,0.8666666666666667,done
395.48,52.0,4321.980892,partial,0.8666666666666667,done
405.5,50.0,4327.650907,partial,0.9333333333333332,done
26.69,31.0,4331.005831,incomplete,0.0,index.html
421.52,48.0,4336.7727350000005,partial,0.9333333333333332,done
244.2,30.0,4341.206039000001,partial,0.7333333333333333,done
81.4,60.0,4345.624015,incomplete,0.0,review.html
402.01,49.0,4352.48762,partial,0.8,done
22.69,31.0,4355.997708,incomplete,0.0,index.html
379.95,55.0,4361.78509,partial,0.8666666666666667,done
417.62,38.0,4366.974285,partial,0.9333333333333332,done
389.9,60.0,4373.654552,partial,0.9333333333333332,done
390.13,37.0,4379.342903,partial,0.8666666666666667,done
379.97,53.0,4384.9306639999995,partial,0.8,done
384.21,29.0,4389.037336,partial,0.8,done
419.11,39.0,4394.069469,partial,0.9333333333333332,done
30.69,31.0,4397.301773,incomplete,0.0,index.html
380.92,58.0,4402.736124,partial,0.8666666666666667,done
366.89,61.0,4408.648678,partial,0.8666666666666667,done
382.63,37.0,4412.978401,partial,0.8,done
408.59,41.0,4418.247454,partial,0.9333333333333332,done
414.67,33.0,4422.9285820000005,partial,0.9333333333333332,done
393.5,50.0,4429.5685300000005,partial,0.8,done
378.56,44.0,4435.408557,partial,0.8,done
378.68,32.0,4439.8702,partial,0.8,done
394.15,35.0,4445.216386,partial,0.8666666666666667,done
401.12,38.0,4450.66034,partial,0.8,done
385.38,62.0,4458.569332,partial,0.8666666666666667,done
366.94,56.0,4469.001707,partial,0.9333333333333332,done
237.98,52.0,4474.665300000001,partial,0.7333333333333333,done
413.1,40.0,4479.52276,partial,0.9333333333333332,done
380.67,33.0,4484.248966,partial,0.8666666666666667,done
375.56,44.0,4489.712051,partial,0.8666666666666667,done
48.27,73.0,4496.064858,incomplete,0.0,questions.html
376.49,51.0,4501.114933,partial,0.8,done
414.74,26.0,4505.213624,partial,0.9333333333333332,done
402.43,57.0,4511.103196,partial,0.9333333333333332,done
10.69,31.0,4514.20443,incomplete,0.0,index.html
226.46,54.0,4520.162121,partial,0.7333333333333333,done
408.9,60.0,4526.477396,partial,0.9333333333333332,done
402.4,60.0,4532.362831,partial,0.9333333333333332,done
412.09,41.0,4537.516038,partial,0.9333333333333332,done
34.81,69.0,4543.6563989999995,incomplete,0.0,questions.html
375.08,42.0,4548.74916,partial,0.8666666666666667,done
387.15,35.0,4554.505443,partial,0.8666666666666667,done
236.65,35.0,4558.794498,partial,0.7333333333333333,done
384.65,35.0,4563.505454,partial,0.8666666666666667,done
401.56,44.0,4569.992725,partial,0.9333333333333332,done
397.91,59.0,4578.488514000001,partial,0.9333333333333332,done
403.55,45.0,4583.24313,partial,0.9333333333333332,done
370.43,57.0,4588.749647000001,partial,0.8666666666666667,done
236.5,50.0,4594.0641940000005,partial,0.7333333333333333,done
420.43,57.0,4600.915146,partial,0.9333333333333332,done
393.43,57.0,4607.804272,partial,0.9333333333333332,done
388.21,29.0,4612.1534169999995,partial,0.8,done
378.5,50.0,4617.6359680000005,partial,0.8666666666666667,done
418.07,43.0,4623.495712,partial,0.9333333333333332,done
364.77,73.0,4634.817399,partial,0.9333333333333332,done
373.34,66.0,4641.512024,partial,0.8666666666666667,done
127.04,46.0,4646.581496,partial,0.6666666666666666,done
393.97,53.0,4652.285966,partial,0.8666666666666667,done
247.11,39.0,4657.304403,partial,0.7333333333333333,done
374.54,46.0,4663.482199,partial,0.8666666666666667,done
377.46,54.0,4669.620296,partial,0.8666666666666667,done
401.53,47.0,4674.525292,partial,0.9333333333333332,done
235.36,64.0,4681.026945,partial,0.7333333333333333,done
243.13,37.0,4685.513667,partial,0.7333333333333333,done
389.68,32.0,4690.820245,partial,0.8666666666666667,done
419.44,56.0,4697.706918,partial,0.9333333333333332,done
395.08,42.0,4703.242381,partial,0.8,done
240.63,37.0,4707.76381,partial,0.7333333333333333,done
404.06,44.0,4713.356658000001,partial,0.9333333333333332,done
387.04,46.0,4718.8716349999995,partial,0.8,done
412.85,65.0,4725.966942,partial,0.9333333333333332,done
373.53,47.0,4732.194347000001,partial,0.8666666666666667,done
402.09,41.0,4737.541652,partial,0.9333333333333332,done
399.46,54.0,4744.032447,partial,0.8666666666666667,done
404.47,53.0,4750.79325,partial,0.9333333333333332,done
379.58,42.0,4755.890732,partial,0.8666666666666667,done
403.59,41.0,4760.46498,partial,0.9333333333333332,done
236.14,36.0,4765.091331,partial,0.7333333333333333,done
395.65,35.0,4769.987703,partial,0.8666666666666667,done
391.7,30.0,4775.007892,partial,0.8666666666666667,done
397.43,57.0,4782.754076,partial,0.8,done
397.01,49.0,4788.331825,partial,0.9333333333333332,done
417.64,36.0,4793.588019,partial,0.9333333333333332,done
380.95,55.0,4799.275745,partial,0.8666666666666667,done
26.69,31.0,4802.482065,incomplete,0.0,index.html
245.59,41.0,4808.23835,partial,0.7333333333333333,done
393.92,58.0,4815.465483,partial,0.9333333333333332,done
392.91,59.0,4821.686446,partial,0.8666666666666667,done
398.6,40.0,4827.019958,partial,0.8666666666666667,done
369.05,45.0,4832.963161,partial,0.8666666666666667,done
250.49,51.0,4839.382515,partial,0.7333333333333333,done
381.55,45.0,4844.2143209999995,partial,0.8,done
404.61,39.0,4848.6345010000005,partial,0.9333333333333332,done
398.57,43.0,4853.6430629999995,partial,0.9333333333333332,done
392.75,25.0,4857.9171320000005,partial,0.8,done
347.14,86.0,4868.38454,partial,0.9333333333333332,done
377.9,60.0,4874.686723000001,partial,0.8666666666666667,done
389.64,36.0,4879.962772,partial,0.8666666666666667,done
234.69,31.0,4884.1830310000005,partial,0.7333333333333333,done
243.59,41.0,4890.335793,partial,0.7333333333333333,done
378.41,59.0,4896.310305999999,partial,0.8,done
400.03,47.0,4902.882098,partial,0.8666666666666667,done
411.82,68.0,4910.550446,partial,0.9333333333333332,done
385.14,36.0,4914.914758,partial,0.8666666666666667,done
221.05,45.0,4920.311003000001,partial,0.7333333333333333,done
402.96,54.0,4926.884666,partial,0.9333333333333332,done
235.63,37.0,4931.522179,partial,0.7333333333333333,done
388.57,43.0,4936.6099699999995,partial,0.8666666666666667,done
386.03,47.0,4942.020894,partial,0.8666666666666667,done
23.26,74.0,4949.359727999999,incomplete,0.0,questions.html
404.26,74.0,4956.62993,partial,0.9333333333333332,done
239.62,38.0,4961.812713,partial,0.7333333333333333,done
377.71,29.0,4966.991217000001,partial,0.8666666666666667,done
408.07,43.0,4972.108211000001,partial,0.9333333333333332,done
382.19,31.0,4977.239533,partial,0.8,done
411.16,34.0,4982.1871009999995,partial,0.9333333333333332,done
244.23,27.0,4986.695222,partial,0.7333333333333333,done
383.14,36.0,4991.072017,partial,0.8,done
391.58,42.0,4996.0150570000005,partial,0.8666666666666667,done
382.06,44.0,5001.336198999999,partial,0.8666666666666667,done
373.02,48.0,5007.074676,partial,0.8666666666666667,done
29.82,68.0,5013.106236,incomplete,0.0,questions.html
370.54,46.0,5018.963036,partial,0.8666666666666667,done
386.67,33.0,5023.226499,partial,0.8,done
381.38,62.0,5032.828467,partial,0.9333333333333332,done
384.49,51.0,5038.742108,partial,0.8666666666666667,done
381.0,50.0,5043.875189,partial,0.8666666666666667,done
409.69,31.0,5048.343401,partial,0.9333333333333332,done
397.87,63.0,5055.894099,partial,0.9333333333333332,done
397.48,52.0,5062.945713,partial,0.8666666666666667,done
30.69,31.0,5066.403636999999,incomplete,0.0,index.html
405.01,49.0,5072.708947,partial,0.9333333333333332,done
387.01,49.0,5078.098246,partial,0.8666666666666667,done
232.15,35.0,5082.516783,partial,0.7333333333333333,done
377.08,42.0,5087.6715810000005,partial,0.8,done
389.02,48.0,5093.923072,partial,0.8666666666666667,done
383.09,41.0,5098.674487,partial,0.8666666666666667,done
407.54,46.0,5104.443993,partial,0.9333333333333332,done
391.5,50.0,5109.207912,partial,0.9333333333333332,done
406.57,43.0,5114.749549,partial,0.9333333333333332,done
377.93,57.0,5121.377145,partial,0.8,done
399.95,55.0,5127.420057,partial,0.9333333333333332,done
380.58,42.0,5132.986298,partial,0.8,done
383.79,71.0,5141.257862,partial,0.9333333333333332,done
384.96,54.0,5148.299889,partial,0.9333333333333332,done
369.0,50.0,5154.647037000001,partial,0.8666666666666667,done
381.49,51.0,5160.735368,partial,0.8666666666666667,done
398.02,48.0,5165.728395,partial,0.9333333333333332,done
377.52,48.0,5170.574335,partial,0.8666666666666667,done
395.64,36.0,5175.433519,partial,0.8,done
382.56,44.0,5181.021458,partial,0.8,done
372.52,48.0,5186.36441,partial,0.8666666666666667,done
389.43,57.0,5193.302993,partial,0.9333333333333332,done
384.64,36.0,5197.950029,partial,0.8666666666666667,done
404.55,45.0,5203.578444000001,partial,0.9333333333333332,done
386.59,41.0,5209.252713,partial,0.8666666666666667,done
386.46,54.0,5214.826435,partial,0.8666666666666667,done
246.95,55.0,5221.04598,partial,0.7333333333333333,done
396.06,44.0,5227.875223,partial,0.9333333333333332,done
394.51,49.0,5233.869603,partial,0.8666666666666667,done
384.57,43.0,5239.039395,partial,0.8,done
232.62,38.0,5243.920763,partial,0.7333333333333333,done
384.21,29.0,5247.813397,partial,0.8666666666666667,done
383.16,34.0,5252.164068,partial,0.8,done
412.52,48.0,5259.753154,partial,0.9333333333333332,done
420.95,55.0,5266.459032000001,partial,0.9333333333333332,done
219.07,43.0,5270.928904,partial,0.7333333333333333,done
245.12,38.0,5276.338629,partial,0.7333333333333333,done
390.14,36.0,5280.964062999999,partial,0.8666666666666667,done
392.95,55.0,5287.8345979999995,partial,0.8,done
390.02,48.0,5293.533885,partial,0.8,done
400.06,44.0,5298.8983339999995,partial,0.9333333333333332,done
419.59,41.0,5304.766388,partial,0.9333333333333332,done
355.93,57.0,5313.257258,partial,0.8666666666666667,done
377.99,51.0,5318.772643,partial,0.8,done
398.9,60.0,5325.227081999999,partial,0.9333333333333332,done
381.04,46.0,5330.735302,partial,0.8666666666666667,done
232.7,30.0,5334.77677,partial,0.7333333333333333,done
246.08,42.0,5340.042155,partial,0.7333333333333333,done
390.05,45.0,5345.581742,partial,0.8666666666666667,done
383.61,39.0,5350.717159,partial,0.8666666666666667,done
395.53,47.0,5356.860556,partial,0.9333333333333332,done
382.95,55.0,5362.90236,partial,0.8,done
397.5,50.0,5368.1300790000005,partial,0.9333333333333332,done
389.63,37.0,5373.425924,partial,0.8666666666666667,done
401.21,79.0,5381.895472,partial,0.9333333333333332,done
402.92,58.0,5387.681616,partial,0.9333333333333332,done
378.87,63.0,5393.923466,partial,0.8,done
375.56,44.0,5398.8546590000005,partial,0.8,done
381.53,47.0,5404.298211,partial,0.8666666666666667,done
226.7,30.0,5408.94459,partial,0.7333333333333333,done
382.94,56.0,5417.1847290000005,partial,0.9333333333333332,done
240.64,36.0,5421.8021229999995,partial,0.7333333333333333,done
413.57,43.0,5427.265977,partial,0.9333333333333332,done
376.52,48.0,5435.149692,partial,0.9333333333333332,done
396.11,39.0,5441.378936,partial,0.9333333333333332,done
402.63,37.0,5446.7267790000005,partial,0.9333333333333332,done
393.62,38.0,5451.713761999999,partial,0.8666666666666667,done
387.62,38.0,5456.381924,partial,0.8666666666666667,done
420.44,56.0,5463.7053479999995,partial,0.9333333333333332,done
23.86,64.0,5469.314526,incomplete,0.0,questions.html
393.61,39.0,5474.470154000001,partial,0.8666666666666667,done
381.11,39.0,5478.962568,partial,0.8,done
381.95,55.0,5485.274346,partial,0.8666666666666667,done
374.48,52.0,5490.663673,partial,0.8666666666666667,done
388.03,47.0,5496.42477,partial,0.8666666666666667,done
407.03,47.0,5503.066244,partial,0.9333333333333332,done
394.97,53.0,5508.414719,partial,0.9333333333333332,done
408.7,30.0,5512.619794,partial,0.9333333333333332,done
411.48,52.0,5519.337329,partial,0.9333333333333332,done
379.52,48.0,5525.068074000001,partial,0.8666666666666667,done
378.0,50.0,5530.240986000001,partial,0.8666666666666667,done
393.71,29.0,5534.785673,partial,0.8,done
379.62,38.0,5539.182118000001,partial,0.8,done
382.04,46.0,5544.475066999999,partial,0.8,done
373.46,54.0,5550.684202,partial,0.8666666666666667,done
382.65,35.0,5555.228829,partial,0.8,done
417.49,51.0,5561.565774000001,partial,0.9333333333333332,done
403.13,37.0,5566.239144,partial,0.9333333333333332,done
383.57,43.0,5572.024888,partial,0.8,done
394.57,43.0,5577.33697,partial,0.8666666666666667,done
415.96,54.0,5583.692244,partial,0.9333333333333332,done
384.97,53.0,5589.23063,partial,0.8,done
409.59,41.0,5594.816867,partial,0.9333333333333332,done
377.09,41.0,5599.88339,partial,0.8,done
234.08,42.0,5605.711509000001,partial,0.7333333333333333,done
240.22,28.0,5610.039476,partial,0.7333333333333333,done
383.68,32.0,5614.192590000001,partial,0.8666666666666667,done
383.48,52.0,5619.88248,partial,0.8,done
399.21,79.0,5628.358422,partial,0.9333333333333332,done
400.46,54.0,5634.874186999999,partial,0.9333333333333332,done
388.05,45.0,5640.438957,partial,0.8666666666666667,done
388.6,40.0,5645.797723,partial,0.8666666666666667,done
369.01,49.0,5652.710277,partial,0.8666666666666667,done
385.57,43.0,5658.372917000001,partial,0.8666666666666667,done
392.14,36.0,5665.408265,partial,0.9333333333333332,done
27.92,58.0,5670.47676,incomplete,0.0,questions.html
389.18,32.0,5675.593433,partial,0.8,done
395.5,50.0,5683.909898,partial,0.9333333333333332,done
220.98,52.0,5689.338292,partial,0.7333333333333333,done
247.07,43.0,5695.945625,partial,0.7333333333333333,done
218.52,48.0,5701.252681,partial,0.7333333333333333,done
390.13,37.0,5706.231683,partial,0.8666666666666667,done
378.61,39.0,5710.987689,partial,0.8666666666666667,done
401.0,50.0,5717.866227,partial,0.8666666666666667,done
62.69,31.0,5721.742122,incomplete,0.0,experience.html
246.14,36.0,5727.132151,partial,0.7333333333333333,done
385.04,46.0,5732.794443000001,partial,0.8666666666666667,done
392.09,41.0,5738.217683,partial,0.8666666666666667,done
387.15,35.0,5743.8802940000005,partial,0.8666666666666667,done
392.11,39.0,5749.857521,partial,0.8,done
226.62,38.0,5755.566709000001,partial,0.7333333333333333,done
384.19,31.0,5759.927415,partial,0.8666666666666667,done
384.14,36.0,5764.493952000001,partial,0.8666666666666667,done
225.01,49.0,5770.808009,partial,0.7333333333333333,done
223.4,60.0,5777.133094000001,partial,0.7333333333333333,done
426.47,53.0,5783.751319999999,partial,0.9333333333333332,done
399.58,42.0,5788.920931000001,partial,0.9333333333333332,done
237.16,34.0,5793.79903,partial,0.7333333333333333,done
244.55,45.0,5799.744744,partial,0.7333333333333333,done
384.11,39.0,5805.445876,partial,0.8,done
407.1,40.0,5810.948806,partial,0.9333333333333332,done
377.04,46.0,5816.093532,partial,0.8,done
406.05,45.0,5822.293651,partial,0.9333333333333332,done
358.51,49.0,5829.2931100000005,partial,0.8666666666666667,done
400.02,48.0,5834.565767,partial,0.9333333333333332,done
375.52,48.0,5840.718293,partial,0.8666666666666667,done
366.92,58.0,5845.967696,partial,0.8666666666666667,done
238.17,33.0,5850.1820640000005,partial,0.7333333333333333,done
379.98,52.0,5855.597890999999,partial,0.8666666666666667,done
383.64,36.0,5861.140112,partial,0.8,done
402.59,41.0,5867.158015999999,partial,0.9333333333333332,done
28.69,31.0,5870.396165,incomplete,0.0,index.html
369.44,56.0,5876.47531,partial,0.8666666666666667,done
388.7,30.0,5881.409459,partial,0.8,done
373.27,73.0,5888.992853,partial,0.9333333333333332,done
386.02,48.0,5894.625064,partial,0.8666666666666667,done
382.01,49.0,5900.5106,partial,0.8,done
378.53,47.0,5907.446052,partial,0.8666666666666667,done
383.55,45.0,5912.713381,partial,0.8,done
373.58,42.0,5917.661969000001,partial,0.8666666666666667,done
384.86,64.0,5925.700151,partial,0.9333333333333332,done
