train/policy_loss,train/entropy_loss,time/total_timesteps,train/learning_rate,train/value_loss,time/iterations,train/n_updates,train/explained_variance,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
0.05842435359954834,-1.3251415491104126,28000,0.00025,0.002852704143151641,5600,5599,-6.7343526,25,1097,967.1785714285714,520.8682861328125,,
-0.019044384360313416,-1.3071175813674927,28500,0.00025,0.0003562122874427587,5700,5699,0.8216519,25,1097,967.1785714285714,520.8682861328125,,
0.00456444825977087,-1.3159914016723633,29000,0.00025,3.5690096410689875e-05,5800,5799,0.5780542,26,1096,967.1785714285714,520.8682861328125,,
0.2950042188167572,-1.3035014867782593,29500,0.00025,0.06387178599834442,5900,5899,-9.746085,26,1097,1015.1379310344828,513.2546997070312,,
-0.01886882446706295,-1.3031288385391235,30000,0.00025,0.005157481413334608,6000,5999,-1.6729851,27,1097,1015.1379310344828,513.2546997070312,,
-0.026265809312462807,-1.3473522663116455,30500,0.00025,0.0015809584874659777,6100,6099,0.38947737,27,1098,1015.1379310344828,513.2546997070312,,
0.048183925449848175,-1.332278847694397,31000,0.00025,0.0021619750186800957,6200,6199,0.37085187,28,1099,1015.1379310344828,513.2546997070312,,
0.04180673509836197,-1.3185913562774658,31500,0.00025,0.0014604905154556036,6300,6299,-20.978672,28,1099,1015.1379310344828,513.2546997070312,,
-0.5374091863632202,-1.2620936632156372,32000,0.00025,0.1143604964017868,6400,6399,-7.703989,29,1099,1057.5666666666666,525.1240234375,,
0.3787258267402649,-1.3252912759780884,32500,0.00025,0.2981748878955841,6500,6499,0.24402493,29,1098,1057.5666666666666,525.1240234375,,
0.016701210290193558,-1.2553493976593018,33000,0.00025,0.00023110242909751832,6600,6599,0.6047799,30,1099,1057.5666666666666,525.1240234375,,
0.101951003074646,-1.2739155292510986,33500,0.00025,0.008117069490253925,6700,6699,-1.4122174,30,1099,1057.5666666666666,525.1240234375,,
28.53759765625,-1.3176544904708862,34000,0.00025,403.3650817871094,6800,6799,-0.86236787,30,1099,1057.5666666666666,525.1240234375,,
0.05339696258306503,-1.303337574005127,34500,0.00025,0.0027034818194806576,6900,6899,-11.517951,31,1100,1057.5666666666666,525.1240234375,,
0.02003508247435093,-1.311369776725769,35000,0.00025,0.0003686037671286613,7000,6999,-5.4634867,31,1100,1120.225806451613,540.5139770507812,,
-0.14109638333320618,-1.316012978553772,35500,0.00025,0.010295988991856575,7100,7099,0.9478038,32,1101,1120.225806451613,540.5139770507812,,
-0.2926970422267914,-1.3148692846298218,36000,0.00025,0.032929159700870514,7200,7199,0.12774307,32,1103,1120.225806451613,540.5139770507812,,
0.017254773527383804,-1.3246335983276367,36500,0.00025,0.0003024899051524699,7300,7299,-274.7273,33,1103,1128.75,523.4566650390625,,
-0.23429322242736816,-1.3037782907485962,37000,0.00025,0.026789480820298195,7400,7399,0.2990783,33,1104,1128.75,523.4566650390625,,
-0.5527010560035706,-1.3342456817626953,37500,0.00025,0.2380051612854004,7500,7499,-62.141346,33,1105,1124.5757575757575,513.5349731445312,,
-0.032175593078136444,-1.3097697496414185,38000,0.00025,0.001377406413666904,7600,7599,0.7144127,34,1106,1109.0882352941176,509.93646240234375,,
-0.04954066127538681,-1.313462734222412,38500,0.00025,0.0017596775433048606,7700,7699,0.29467314,34,1106,1109.0882352941176,509.93646240234375,,
0.035107195377349854,-1.286339282989502,39000,0.00025,0.0010197025258094072,7800,7799,-10.241549,35,1107,1109.0882352941176,509.93646240234375,,
17.057025909423828,-1.2899080514907837,39500,0.00025,310.7176818847656,7900,7899,0.17752331,35,1106,1125.3428571428572,502.5218200683594,,
0.2405674010515213,-1.3168056011199951,40000,0.00025,0.05386023595929146,8000,7999,-0.13937008,36,1107,1109.5555555555557,494.7261962890625,,
-0.04102770611643791,-1.3002887964248657,40500,0.00025,0.0022144834510982037,8100,8099,-1.6232564,36,1107,1109.5555555555557,494.7261962890625,,
-0.1324598342180252,-1.322147011756897,41000,0.00025,0.008162060752511024,8200,8199,-4.625749,37,1107,1109.5555555555557,494.7261962890625,,
19.513980865478516,-1.3320194482803345,41500,0.00025,308.87835693359375,8300,8299,0.17792338,37,1107,1109.5555555555557,494.7261962890625,,
0.009829645976424217,-1.331697702407837,42000,0.00025,0.00041175857768394053,8400,8399,-0.0574646,37,1107,1109.5555555555557,494.7261962890625,,
0.009524916298687458,-1.3327276706695557,42500,0.00025,0.018203524872660637,8500,8499,-2.0063825,38,1107,1109.5555555555557,494.7261962890625,,
0.14027106761932373,-1.3159737586975098,43000,0.00025,0.035458870232105255,8600,8599,0.8437649,38,1107,1160.6486486486488,520.19384765625,,
0.024618523195385933,-1.283369779586792,43500,0.00025,0.024576572701334953,8700,8699,0.73590845,39,1108,1143.1052631578948,520.9249877929688,,
-0.04337352514266968,-1.321135401725769,44000,0.00025,0.003036187496036291,8800,8799,0.11056471,39,1107,1143.1052631578948,520.9249877929688,,
