time/iterations,time/time_elapsed,train/entropy_loss,train/explained_variance,train/n_updates,time/fps,train/policy_loss,time/total_timesteps,train/value_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
17900,87,-1.3096448183059692,-3.4741979,17899,1022,-1.8793437480926514,89500,2.8705930709838867,0.00025,1070.8313253012047,464.4723815917969,,
18000,88,-1.3168896436691284,0.093277335,17999,1022,-0.1317678689956665,90000,0.008490590378642082,0.00025,1070.8313253012047,464.4723815917969,,
18100,88,-1.3196943998336792,-3.6312838,18099,1022,-0.1428065001964569,90500,0.00985175184905529,0.00025,1072.3809523809523,460.89593505859375,,
18200,88,-1.3292114734649658,-0.36027646,18199,1022,-0.03784073889255524,91000,0.0024192617274820805,0.00025,1072.3809523809523,460.89593505859375,,
18300,89,-1.3276313543319702,-146.4889,18299,1023,-0.008511815220117569,91500,6.734402268193662e-05,0.00025,1072.3809523809523,460.89593505859375,,
18400,89,-1.3444665670394897,-0.32997775,18399,1023,0.03691391274333,92000,0.0013533036690205336,0.00025,1072.3809523809523,460.89593505859375,,
18500,90,-1.3306217193603516,0.37511027,18499,1024,-0.21626825630664825,92500,0.023000923916697502,0.00025,1072.3809523809523,460.89593505859375,,
18600,90,-1.341983437538147,0.9937373,18599,1025,-3.3566412925720215,93000,4.734263896942139,0.00025,1088.3058823529411,457.50335693359375,,
18700,91,-1.346537709236145,0.94160557,18699,1025,-0.04663654416799545,93500,0.0012840710114687681,0.00025,1086.0697674418604,463.9378967285156,,
18800,91,-1.3510230779647827,0.5960978,18799,1026,-0.022801516577601433,94000,0.002165320096537471,0.00025,1086.0697674418604,463.9378967285156,,
18900,92,-1.3321177959442139,-2.5750504,18899,1026,0.0636041983962059,94500,0.002938126912340522,0.00025,1085.7816091954023,459.5732727050781,,
19000,92,-1.3435134887695312,0.9949709,18999,1027,0.0002117833064403385,95000,1.5348565284512006e-05,0.00025,1085.7816091954023,459.5732727050781,,
19100,92,-1.3409284353256226,0.9992122,19099,1027,13.977149963378906,95500,121.22264099121094,0.00025,1084.534090909091,458.4597473144531,,
19200,93,-1.316781997680664,-4.68455,19199,1028,0.1178656667470932,96000,0.015300370752811432,0.00025,1084.534090909091,458.4597473144531,,
19300,93,-1.3389288187026978,-0.66711354,19299,1028,-0.2323719710111618,96500,0.022266536951065063,0.00025,1084.534090909091,458.4597473144531,,
19400,94,-1.3500747680664062,0.63045514,19399,1028,-0.0006614081794396043,97000,0.00031043030321598053,0.00025,1084.534090909091,458.4597473144531,,
19500,94,-1.3320207595825195,-13.61727,19499,1029,0.061146508902311325,97500,0.002967721549794078,0.00025,1084.534090909091,458.4597473144531,,
19600,95,-1.3444716930389404,0.39792073,19599,1029,0.05185004323720932,98000,0.0037880439776927233,0.00025,1084.534090909091,458.4597473144531,,
19700,95,-1.3435924053192139,-847.8006,19699,1030,-0.012347092851996422,98500,0.0006692459573969245,0.00025,1106.056179775281,456.7478942871094,,
19800,96,-1.320454716682434,0.4651975,19799,1030,0.07939258217811584,99000,0.004954304546117783,0.00025,1106.056179775281,456.7478942871094,,
19900,96,-1.3202316761016846,-5.079104,19899,1031,0.03796433284878731,99500,0.0012526108184829354,0.00025,1106.056179775281,456.7478942871094,,
,,-1.3448090553283691,0.04079604,19999,,0.33146849274635315,100000,0.10387220233678818,0.00025,,,533.5,130.8279571533203
20000,98,,,,1018,,100000,,,1106.056179775281,456.7478942871094,,
20100,98,-1.332202672958374,0.9300332,20099,1019,-0.008016210980713367,100500,4.566400821204297e-05,0.00025,1106.056179775281,456.7478942871094,,
20200,98,-1.3464747667312622,0.18637288,20199,1020,-0.34997454285621643,101000,0.05139416456222534,0.00025,1106.056179775281,456.7478942871094,,
20300,99,-1.3152811527252197,0.17465174,20299,1021,-0.056976109743118286,101500,0.004158395808190107,0.00025,1127.1,454.4840393066406,,
20400,99,-1.3185274600982666,0.7171389,20399,1021,-0.07905174791812897,102000,0.003598298178985715,0.00025,1127.1,454.4840393066406,,
20500,100,-1.335376501083374,-0.3477558,20499,1021,0.014447515830397606,102500,0.0025405692867934704,0.00025,1127.1,454.4840393066406,,
20600,100,-1.3348972797393799,0.46819305,20599,1022,0.14924810826778412,103000,0.01637006178498268,0.00025,1127.1,454.4840393066406,,
20700,101,-1.3213188648223877,-192.04102,20699,1022,0.09058388322591782,103500,0.0072134993970394135,0.00025,1127.1,454.4840393066406,,
20800,101,-1.3412187099456787,-0.48907125,20799,1023,0.028053393587470055,104000,0.0007157495128922164,0.00025,1127.1,454.4840393066406,,
20900,102,-1.2913662195205688,-28.123323,20899,1023,-4.034981727600098,104500,13.445821762084961,0.00025,1147.6813186813188,457.2812805175781,,
21000,102,-1.3603273630142212,0.9565989,20999,1024,-0.007529894821345806,105000,4.5758097257930785e-05,0.00025,1147.6813186813188,457.2812805175781,,
21100,102,-1.3523343801498413,-0.26454067,21099,1024,-0.24815218150615692,105500,0.02912609651684761,0.00025,1147.6813186813188,457.2812805175781,,
21200,103,-1.3209993839263916,0.18169111,21199,1024,-0.08638499677181244,106000,0.0055720009841024876,0.00025,1147.6813186813188,457.2812805175781,,
21300,103,-1.3397573232650757,-0.7268286,21299,1025,0.14585605263710022,106500,0.015539577230811119,0.00025,1147.6813186813188,457.2812805175781,,
21400,104,-1.3369393348693848,0.06366241,21399,1025,0.06920919567346573,107000,0.005989482160657644,0.00025,1147.6813186813188,457.2812805175781,,
21500,104,-1.3324556350708008,-1391.7305,21499,1026,0.06497620791196823,107500,0.007558741606771946,0.00025,1167.8152173913043,458.65740966796875,,
21600,105,-1.3416112661361694,0.46729708,21599,1026,0.034093789756298065,108000,0.0008332060533575714,0.00025,1167.8152173913043,458.65740966796875,,
21700,105,-1.3522422313690186,-1168.8048,21699,1027,3.5108323097229004,108500,62.715065002441406,0.00025,1167.8152173913043,458.65740966796875,,
21800,106,-1.3213012218475342,-0.5668025,21799,1027,0.05154449865221977,109000,0.002823436865583062,0.00025,1168.9462365591398,458.29742431640625,,
21900,106,-1.3314626216888428,-38.53742,21899,1027,-0.019223997369408607,109500,0.00029509406886063516,0.00025,1168.9462365591398,458.29742431640625,,
22000,106,-1.330061435699463,-9.169865,21999,1028,0.06753489375114441,110000,0.004867493640631437,0.00025,1168.9462365591398,458.29742431640625,,
22100,107,-1.3293921947479248,0.61965364,22099,1028,0.05832083150744438,110500,0.0027084010653197765,0.00025,1168.9462365591398,458.29742431640625,,
22200,107,-1.346421480178833,-11.234125,22199,1029,0.06610442698001862,111000,0.0034029216039925814,0.00025,1168.9462365591398,458.29742431640625,,
22300,108,-1.326413869857788,0.27619064,22299,1029,0.03656504675745964,111500,0.0010193458292633295,0.00025,1183.9574468085107,465.7311706542969,,
22400,108,-1.3211065530776978,0.0069001317,22399,1029,0.01183510385453701,112000,0.0001302843593293801,0.00025,1183.9574468085107,465.7311706542969,,
22500,109,-1.3248990774154663,0.880864,22499,1030,0.03660034015774727,112500,0.0010242817224934697,0.00025,1183.9574468085107,465.7311706542969,,
22600,109,-1.3316394090652466,0.179519,22599,1030,-0.08549369871616364,113000,0.005766620859503746,0.00025,1185.9052631578948,461.8655090332031,,
22700,110,-1.3415892124176025,-27.084139,22699,1031,0.11106429994106293,113500,0.02929769828915596,0.00025,1185.9052631578948,461.8655090332031,,
22800,110,-1.3353677988052368,0.9916249,22799,1031,3.161531448364258,114000,5.220654487609863,0.00025,1185.9052631578948,461.8655090332031,,
22900,110,-1.3343206644058228,-53.9777,22899,1031,3.653233051300049,114500,11.030391693115234,0.00025,1188.59375,466.0375061035156,,
23000,111,-1.3163927793502808,0.9822403,22999,1032,3.7800681591033936,115000,6.193111419677734,0.00025,1188.59375,466.0375061035156,,
23100,111,-1.3193328380584717,0.9890528,23099,1032,0.7565867900848389,115500,0.634943425655365,0.00025,1189.5979381443299,472.918701171875,,
23200,112,-1.3147618770599365,-0.13153243,23199,1033,0.015357283875346184,116000,0.002006568480283022,0.00025,1189.5979381443299,472.918701171875,,
23300,112,-1.339681625366211,0.8599057,23299,1033,0.04041805863380432,116500,0.0012080336455255747,0.00025,1189.5979381443299,472.918701171875,,
23400,113,-1.3368408679962158,0.2808934,23399,1033,0.07659350335597992,117000,0.00456797331571579,0.00025,1189.5979381443299,472.918701171875,,
23500,113,-1.3449745178222656,-66.81098,23499,1034,-0.45740213990211487,117500,0.17287977039813995,0.00025,1194.8163265306123,476.6550598144531,,
23600,114,-1.3032419681549072,-0.46778798,23599,1034,28.621410369873047,118000,470.3067932128906,0.00025,1194.8163265306123,476.6550598144531,,
23700,114,-1.337645411491394,0.2314372,23699,1034,0.06750117242336273,118500,0.0038133859634399414,0.00025,1194.8163265306123,476.6550598144531,,
23800,114,-1.3207952976226807,-100.25278,23799,1035,-0.5246720314025879,119000,0.2589302659034729,0.00025,1194.8163265306123,476.6550598144531,,
23900,115,-1.3243989944458008,0.69042724,23899,1035,0.049644239246845245,119500,0.0018742659594863653,0.00025,1202.5050505050506,481.9930114746094,,
24000,115,-1.3509403467178345,-0.2869562,23999,1035,-0.18097051978111267,120000,0.016449786722660065,0.00025,1202.5050505050506,481.9930114746094,,
24100,116,-1.338439702987671,-260.98907,24099,1036,0.007849782705307007,120500,0.00029372816788963974,0.00025,1202.5050505050506,481.9930114746094,,
24200,116,-1.320662260055542,-1.1351433,24199,1036,-0.14368000626564026,121000,0.012244394049048424,0.00025,1202.5050505050506,481.9930114746094,,
24300,117,-1.3343489170074463,-5.4474115,24299,1037,0.01640421338379383,121500,0.0002531462232582271,0.00025,1202.5050505050506,481.9930114746094,,
24400,117,-1.3149819374084473,-1.4389334,24399,1037,-0.4769427180290222,122000,0.07357443869113922,0.00025,1215.69,479.1387023925781,,
24500,118,-1.3408501148223877,-12446.419,24499,1037,0.0576583631336689,122500,0.003024487290531397,0.00025,1215.69,479.1387023925781,,
24600,118,-1.3237292766571045,0.85135937,24599,1038,0.01656832918524742,123000,0.0003228969289921224,0.00025,1215.69,479.1387023925781,,
24700,118,-1.3306962251663208,-33.835804,24699,1038,0.06559349596500397,123500,0.0050288597121834755,0.00025,1215.69,479.1387023925781,,
24800,119,-1.3246729373931885,-0.1808896,24799,1038,-0.02258102409541607,124000,0.0014305281220003963,0.00025,1223.51,488.06756591796875,,
24900,119,-1.3441343307495117,-1071.6558,24899,1039,68.46540832519531,124500,3716.95556640625,0.00025,1223.51,488.06756591796875,,
,,-1.3405518531799316,0.3483969,24999,,-0.016404952853918076,125000,0.0019564300309866667,0.00025,,,2736.9,389.99566650390625
25000,126,,,,986,,125000,,,1218.93,492.7303771972656,,
25100,127,-1.3076483011245728,0.04260409,25099,986,-0.09489841759204865,125500,0.004537367727607489,0.00025,1218.93,492.7303771972656,,
25200,127,-1.3266950845718384,-0.08054447,25199,987,-0.08310812711715698,126000,0.004160688724368811,0.00025,1218.93,492.7303771972656,,
25300,128,-1.3121955394744873,-0.10524356,25299,987,-0.021315377205610275,126500,0.001609364291653037,0.00025,1218.93,492.7303771972656,,
25400,128,-1.3419500589370728,-7.952647,25399,988,-0.1412809193134308,127000,0.010659271851181984,0.00025,1218.93,492.7303771972656,,
25500,128,-1.315633773803711,-25.486477,25499,988,0.056842394173145294,127500,0.002609435934573412,0.00025,1218.93,492.7303771972656,,
25600,129,-1.3325614929199219,-0.2023654,25599,989,0.06974445283412933,128000,0.004151428584009409,0.00025,1241.32,485.2204284667969,,
25700,129,-1.334686279296875,0.060656786,25699,989,-0.05944932624697685,128500,0.004077514633536339,0.00025,1241.32,485.2204284667969,,
25800,130,-1.3323097229003906,-0.22014713,25799,990,-0.010365334339439869,129000,0.001422045286744833,0.00025,1241.32,485.2204284667969,,
25900,130,-1.3207573890686035,-582.49164,25899,990,0.03791891410946846,129500,0.0012279078364372253,0.00025,1241.32,485.2204284667969,,
26000,131,-1.323800802230835,-0.1468215,25999,991,-0.18935225903987885,130000,0.013732856139540672,0.00025,1241.32,485.2204284667969,,
26100,131,-1.3463691473007202,-39.472668,26099,991,0.041706185787916183,130500,0.0013653157511726022,0.00025,1241.32,485.2204284667969,,
26200,132,-1.3300840854644775,-1.0018322,26199,991,-0.08735116571187973,131000,0.006413055118173361,0.00025,1260.26,483.71807861328125,,
26300,132,-1.3348932266235352,-3693.2014,26299,992,-2.347135066986084,131500,4.538310527801514,0.00025,1260.26,483.71807861328125,,
26400,132,-1.3244197368621826,-2.6059046,26399,992,0.07366939634084702,132000,0.003654058324173093,0.00025,1260.26,483.71807861328125,,
26500,133,-1.324507474899292,0.4422875,26499,993,-0.002496811095625162,132500,0.0002921544364653528,0.00025,1260.26,483.71807861328125,,
26600,133,-1.3312586545944214,-2.3785477,26599,993,13.277705192565918,133000,197.50726318359375,0.00025,1260.26,483.71807861328125,,
26700,134,-1.341930627822876,-18.489643,26699,993,-0.09541742503643036,133500,0.011581605300307274,0.00025,1260.26,483.71807861328125,,
26800,134,-1.344673991203308,-1.3049879,26799,994,0.06822557002305984,134000,0.003777025733143091,0.00025,1286.83,491.0312194824219,,
26900,135,-1.3187875747680664,0.9582087,26899,994,0.005345532204955816,134500,2.240927642560564e-05,0.00025,1285.41,494.8606262207031,,
27000,135,-1.310625672340393,0.1749878,26999,994,-0.07031790912151337,135000,0.004227733705192804,0.00025,1285.41,494.8606262207031,,
27100,136,-1.3277102708816528,-1586.9816,27099,995,60.274681091308594,135500,3225.782470703125,0.00025,1285.41,494.8606262207031,,
27200,136,-1.323682188987732,-0.42105854,27199,995,-0.11793702840805054,136000,0.00799657590687275,0.00025,1285.41,494.8606262207031,,
27300,137,-1.331156611442566,-40.35929,27299,996,0.0329887792468071,136500,0.0013503432273864746,0.00025,1285.41,494.8606262207031,,
27400,137,-1.307565689086914,-0.34534228,27399,996,-0.09827367961406708,137000,0.005523187108337879,0.00025,1285.41,494.8606262207031,,
27500,137,-1.3236799240112305,-23.050097,27499,997,-0.3281562626361847,137500,0.0529828779399395,0.00025,1288.45,485.7013244628906,,
27600,138,-1.3238370418548584,-1.5272532,27599,997,0.03095768764615059,138000,0.0007217231905087829,0.00025,1288.45,485.7013244628906,,
27700,138,-1.3432590961456299,-0.80927765,27699,997,-0.018297754228115082,138500,0.0025610283482819796,0.00025,1288.45,485.7013244628906,,
27800,139,-1.3374991416931152,0.2245065,27799,998,-0.006168216001242399,139000,0.0016362384194508195,0.00025,1288.45,485.7013244628906,,
27900,139,-1.3225984573364258,0.75758547,27899,998,0.030619630590081215,139500,0.0008157331612892449,0.00025,1288.45,485.7013244628906,,
28000,140,-1.3306939601898193,-0.22939575,27999,998,0.03579874709248543,140000,0.0009753640624694526,0.00025,1293.82,481.9795837402344,,
28100,140,-1.3481658697128296,0.37287092,28099,999,-0.001440169638954103,140500,0.001754184253513813,0.00025,1293.82,481.9795837402344,,
28200,141,-1.317983865737915,0.1149196,28199,999,-0.02678504027426243,141000,0.0017886499408632517,0.00025,1293.82,481.9795837402344,,
28300,141,-1.324323058128357,-69.15358,28299,999,-0.11869466304779053,141500,0.007190790958702564,0.00025,1293.82,481.9795837402344,,
28400,141,-1.3324859142303467,0.8154966,28399,1000,0.024023087695240974,142000,0.0005054830107837915,0.00025,1293.82,481.9795837402344,,
28500,142,-1.327679991722107,-1.7165856,28499,1000,-0.09102405607700348,142500,0.006868075579404831,0.00025,1296.04,468.8922119140625,,
28600,142,-1.3350118398666382,0.41873205,28599,1000,-0.05293161794543266,143000,0.0029889163561165333,0.00025,1296.04,468.8922119140625,,
28700,143,-1.336564540863037,0.5965066,28699,1000,0.04286852478981018,143500,0.0014494822826236486,0.00025,1276.83,468.2532043457031,,
28800,143,-1.3324216604232788,-0.8532909,28799,1001,0.04168086498975754,144000,0.00215918873436749,0.00025,1276.83,468.2532043457031,,
28900,144,-1.3141638040542603,-2.5761797,28899,1001,0.035794470459222794,144500,0.0010321742156520486,0.00025,1276.83,468.2532043457031,,
29000,144,-1.3392255306243896,-14.121816,28999,1001,0.6784571409225464,145000,0.8392341732978821,0.00025,1279.94,472.3540954589844,,
29100,145,-1.345300555229187,0.03832847,29099,1001,7.020671844482422,145500,44.73963165283203,0.00025,1274.79,463.06622314453125,,
29200,145,-1.3453154563903809,0.7235553,29199,1001,0.022982129827141762,146000,0.00035697052953764796,0.00025,1274.79,463.06622314453125,,
29300,146,-1.3313934803009033,0.8837158,29299,1002,0.015989238396286964,146500,0.00020015964400954545,0.00025,1274.79,463.06622314453125,,
29400,146,-1.348366379737854,-0.19454575,29399,1002,-0.05536234378814697,147000,0.003219419624656439,0.00025,1274.79,463.06622314453125,,
29500,147,-1.3413625955581665,-1.0380609,29499,1002,0.6822726726531982,147500,0.49746450781822205,0.00025,1274.79,463.06622314453125,,
29600,147,-1.3012690544128418,0.4174738,29599,1003,0.0650634691119194,148000,0.003775195684283972,0.00025,1274.79,463.06622314453125,,
29700,147,-1.3301199674606323,-130.17775,29699,1003,-0.044885557144880295,148500,0.13933463394641876,0.00025,1283.88,471.43206787109375,,
29800,148,-1.3047888278961182,-4.721589,29799,1003,-1.8375715017318726,149000,2.500232219696045,0.00025,1283.88,471.43206787109375,,
29900,148,-1.319333791732788,0.10564333,29899,1004,-0.23006844520568848,149500,0.01947559416294098,0.00025,1283.88,471.43206787109375,,
,,-1.3036572933197021,0.84634936,29999,,-0.10815255343914032,150000,0.005552980117499828,0.00025,,,2753.9,175.318603515625
30000,155,,,,964,,150000,,,1283.88,471.43206787109375,,
30100,156,-1.341895341873169,0.09697938,30099,964,0.6359654664993286,150500,12.91453742980957,0.00025,1283.88,471.43206787109375,,
30200,156,-1.326934576034546,0.3701837,30199,964,0.05247093364596367,151000,0.002377907745540142,0.00025,1283.88,471.43206787109375,,
30300,156,-1.3367090225219727,-3.23525,30299,965,0.016280319541692734,151500,0.00021542247850447893,0.00025,1309.27,475.7644958496094,,
30400,157,-1.317878007888794,-134.2124,30399,966,1.0532798767089844,152000,2.9948606491088867,0.00025,1309.27,475.7644958496094,,
30500,157,-1.3198341131210327,-791.2047,30499,966,-0.5402430891990662,152500,0.3200640380382538,0.00025,1305.96,485.507568359375,,
30600,158,-1.3031352758407593,-12.377511,30599,967,0.0827285498380661,153000,0.005724179558455944,0.00025,1305.96,485.507568359375,,
30700,158,-1.3314454555511475,0.35863602,30699,967,-0.17411544919013977,153500,0.019782420247793198,0.00025,1305.96,485.507568359375,,
30800,159,-1.3369777202606201,-1846.0784,30799,968,68.82901000976562,154000,4880.08349609375,0.00025,1305.96,485.507568359375,,
30900,159,-1.3283884525299072,-0.004062414,30899,968,6.911674499511719,154500,45.912330627441406,0.00025,1305.96,485.507568359375,,
31000,159,-1.3477262258529663,0.39692074,30999,968,-0.015671806409955025,155000,0.0020837101619690657,0.00025,1324.22,498.12835693359375,,
31100,160,-1.3314701318740845,-59.492508,31099,969,0.35692840814590454,155500,0.2594221532344818,0.00025,1324.22,498.12835693359375,,
31200,160,-1.3364245891571045,-0.37596548,31199,969,0.04089527204632759,156000,0.0014247510116547346,0.00025,1324.22,498.12835693359375,,
31300,161,-1.3195712566375732,0.9826808,31299,970,0.000873476907145232,156500,1.31348042486934e-06,0.00025,1324.22,498.12835693359375,,
31400,161,-1.3090721368789673,-167886.0,31399,970,-7.234805107116699,157000,47.092811584472656,0.00025,1332.71,502.92901611328125,,
31500,162,-1.3162257671356201,-0.09571624,31499,971,-0.00299360160715878,157500,0.0014017894864082336,0.00025,1332.71,502.92901611328125,,
31600,162,-1.3423353433609009,0.21082067,31599,971,-0.406684011220932,158000,0.06459815800189972,0.00025,1332.71,502.92901611328125,,
31700,163,-1.3447883129119873,-0.05346775,31699,971,-0.07393784075975418,158500,0.0037387895863503218,0.00025,1332.71,502.92901611328125,,
31800,163,-1.341739296913147,0.21974689,31799,972,0.06731577962636948,159000,0.004983858671039343,0.00025,1332.71,502.92901611328125,,
31900,163,-1.338039517402649,-26.142801,31899,972,0.024388382211327553,159500,0.0005565626779571176,0.00025,1332.71,502.92901611328125,,
32000,164,-1.3389265537261963,-91.06899,31999,973,0.10622286796569824,160000,0.007597015704959631,0.00025,1353.21,503.912353515625,,
32100,164,-1.3562705516815186,0.19957238,32099,973,-0.14806482195854187,160500,0.011930294334888458,0.00025,1353.21,503.912353515625,,
32200,165,-1.3385779857635498,0.43255204,32199,973,-0.06928335130214691,161000,0.004322411026805639,0.00025,1353.21,503.912353515625,,
32300,165,-1.3506128787994385,0.8867168,32299,974,0.5349270105361938,161500,0.3547099828720093,0.00025,1353.21,503.912353515625,,
32400,166,-1.3433005809783936,0.9705873,32399,974,9.695653915405273,162000,47.62306213378906,0.00025,1340.91,514.5448608398438,,
32500,166,-1.353598952293396,-1.4126086,32499,975,0.00759405130520463,162500,0.0014027804136276245,0.00025,1336.26,517.9491577148438,,
32600,167,-1.3297350406646729,-21.151567,32599,974,0.09544917196035385,163000,0.010368913412094116,0.00025,1316.51,506.8788757324219,,
32700,167,-1.3467609882354736,0.42045873,32699,974,0.23104307055473328,163500,0.09828154742717743,0.00025,1316.51,506.8788757324219,,
32800,168,-1.309077501296997,0.58103585,32799,975,-0.07226858288049698,164000,0.0032296322751790285,0.00025,1318.0,503.6098327636719,,
32900,168,-1.3343058824539185,0.42477435,32899,975,14.314969062805176,164500,101.24726867675781,0.00025,1318.0,503.6098327636719,,
33000,169,-1.3467193841934204,0.9483671,32999,976,-0.15483605861663818,165000,0.012084292247891426,0.00025,1318.0,503.6098327636719,,
33100,169,-1.3212366104125977,0.9887544,33099,976,5.447234630584717,165500,17.105182647705078,0.00025,1318.0,503.6098327636719,,
33200,169,-1.309450387954712,-7.969878,33199,976,0.06942693144083023,166000,0.004254543222486973,0.00025,1318.0,503.6098327636719,,
33300,170,-1.304913878440857,-183.6819,33299,977,0.02652108110487461,166500,0.008283872157335281,0.00025,1318.0,503.6098327636719,,
33400,170,-1.31393563747406,-0.04927051,33399,977,0.04133734107017517,167000,0.0016005879733711481,0.00025,1318.0,512.2808227539062,,
33500,171,-1.3070461750030518,-1.1871412,33499,978,0.060707349330186844,167500,0.003264462109655142,0.00025,1318.0,512.2808227539062,,
33600,171,-1.304258942604065,-0.5232322,33599,978,0.0247271079570055,168000,0.0007460349588654935,0.00025,1318.0,512.2808227539062,,
33700,172,-1.3160488605499268,-0.98897004,33699,978,0.06336094439029694,168500,0.0035667468328028917,0.00025,1318.0,512.2808227539062,,
33800,172,-1.3072237968444824,-2.3861918,33799,979,-0.09135551750659943,169000,0.010863004252314568,0.00025,1318.0,512.2808227539062,,
33900,173,-1.3179521560668945,-41.54808,33899,979,0.012178275734186172,169500,0.00021597029990516603,0.00025,1318.0,512.2808227539062,,
34000,173,-1.3059056997299194,0.3238144,33999,979,-0.17450103163719177,170000,0.015051446855068207,0.00025,1290.84,497.48614501953125,,
34100,173,-1.334322214126587,-0.076322794,34099,980,0.05027163028717041,170500,0.002156501170247793,0.00025,1290.84,497.48614501953125,,
34200,174,-1.322719931602478,0.2062279,34199,980,-0.08214367181062698,171000,0.005042108707129955,0.00025,1290.84,497.48614501953125,,
34300,174,-1.3344776630401611,0.067871094,34299,980,-0.12171478569507599,171500,0.008802500553429127,0.00025,1290.84,497.48614501953125,,
34400,175,-1.3147019147872925,0.7384678,34399,981,0.02388688176870346,172000,0.0006117009907029569,0.00025,1290.84,497.48614501953125,,
34500,175,-1.3289259672164917,0.5161681,34499,981,0.010592249222099781,172500,8.206300844904035e-05,0.00025,1290.84,497.48614501953125,,
34600,176,-1.3445419073104858,0.24510759,34599,981,0.0323391854763031,173000,0.002766269724816084,0.00025,1313.54,503.0574645996094,,
34700,176,-1.3460164070129395,-0.9205198,34699,982,0.1228267103433609,173500,0.187122642993927,0.00025,1309.43,498.30352783203125,,
34800,177,-1.3227856159210205,0.35289025,34799,982,0.014882819727063179,174000,0.0002818819193635136,0.00025,1309.43,498.30352783203125,,
34900,177,-1.318755865097046,-3.2427936,34899,983,0.04068775847554207,174500,0.00143945193849504,0.00025,1309.43,498.30352783203125,,
,,-1.3148339986801147,0.8528037,34999,,0.025781244039535522,175000,0.0005751615390181541,0.00025,,,2176.7,258.09173583984375
35000,182,,,,956,,175000,,,1309.43,498.30352783203125,,
35100,183,-1.3318836688995361,0.20750415,35099,957,-0.0846448466181755,175500,0.006057445891201496,0.00025,1308.31,486.8739318847656,,
35200,183,-1.3357574939727783,0.2722392,35199,957,0.05087330937385559,176000,0.002027358626946807,0.00025,1308.31,486.8739318847656,,
35300,184,-1.3227245807647705,-1.0807829,35299,958,0.02637830749154091,176500,0.0006641822401434183,0.00025,1308.31,486.8739318847656,,
35400,184,-1.327938437461853,0.315843,35399,958,-0.13515803217887878,177000,0.008999672718346119,0.00025,1308.31,486.8739318847656,,
35500,185,-1.325286865234375,-0.12304199,35499,959,-0.09786370396614075,177500,0.0073427059687674046,0.00025,1308.31,486.8739318847656,,
35600,185,-1.3281720876693726,0.94732106,35599,959,2.5533323287963867,178000,6.964493751525879,0.00025,1306.87,486.3985290527344,,
35700,185,-1.3290667533874512,-37.052418,35699,960,0.013974634930491447,178500,0.00022663998242933303,0.00025,1306.87,486.3985290527344,,
35800,186,-1.3202714920043945,-0.017915368,35799,960,-0.10841548442840576,179000,0.0063230665400624275,0.00025,1306.87,486.3985290527344,,
35900,186,-1.3389575481414795,-710.74207,35899,960,-4.574932098388672,179500,29.273061752319336,0.00025,1306.87,486.3985290527344,,
36000,187,-1.3199183940887451,-3.4521174,35999,961,-0.1791689395904541,180000,0.01542581059038639,0.00025,1306.87,486.3985290527344,,
36100,187,-1.323007345199585,-16.497515,36099,961,0.05747697874903679,180500,0.002615267178043723,0.00025,1306.87,486.3985290527344,,
36200,188,-1.3107953071594238,-74.34635,36199,961,-0.5077754259109497,181000,0.22650344669818878,0.00025,1329.15,501.5093688964844,,
36300,188,-1.3302158117294312,-349.24768,36299,962,0.7106151580810547,181500,0.35085824131965637,0.00025,1329.15,501.5093688964844,,
36400,189,-1.3327308893203735,0.19297749,36399,962,-0.09856732934713364,182000,0.007040670607239008,0.00025,1329.15,501.5093688964844,,
36500,189,-1.3307015895843506,-4214.1885,36499,963,-1.9888551235198975,182500,4.98559045791626,0.00025,1333.41,500.60369873046875,,
36600,189,-1.3242619037628174,-35.658615,36599,963,0.04119224473834038,183000,0.001561752986162901,0.00025,1333.41,500.60369873046875,,
36700,190,-1.3153386116027832,0.043791473,36699,963,-0.07487832009792328,183500,0.003430810524150729,0.00025,1333.41,500.60369873046875,,
36800,190,-1.328368902206421,-16.182257,36799,964,0.031192123889923096,184000,0.0010141058592125773,0.00025,1333.41,500.60369873046875,,
36900,191,-1.3118699789047241,-2.5258887,36899,964,0.0001019677147269249,184500,0.00012028312630718574,0.00025,1344.77,509.0113525390625,,
37000,191,-1.3425794839859009,-0.60176325,36999,964,-0.14546391367912292,185000,0.10574722290039062,0.00025,1344.77,509.0113525390625,,
37100,192,-1.31929612159729,0.707723,37099,965,0.03854386880993843,185500,0.0013640241231769323,0.00025,1344.77,509.0113525390625,,
37200,192,-1.3309361934661865,0.98746777,37199,965,2.7383737564086914,186000,5.386862754821777,0.00025,1344.77,509.0113525390625,,
37300,193,-1.3335683345794678,-35.96176,37299,965,0.013468669727444649,186500,0.00017464699340052903,0.00025,1344.77,509.0113525390625,,
37400,193,-1.3213012218475342,-2551.8486,37399,966,-1.8868862390518188,187000,3.4914612770080566,0.00025,1367.4,508.3389892578125,,
37500,193,-1.3221431970596313,0.023607492,37499,966,0.45447081327438354,187500,0.4836670756340027,0.00025,1367.4,508.3389892578125,,
37600,194,-1.3158819675445557,0.96279573,37599,966,-0.01271209679543972,188000,0.00012772863556165248,0.00025,1367.4,508.3389892578125,,
37700,194,-1.3226325511932373,-0.70292974,37699,967,0.050276391208171844,188500,0.001991975586861372,0.00025,1367.4,508.3389892578125,,
